year	numdeaths
1982	830
1983	855
1984	873
1985	880
1986	870
1987	902
1988	896
1989	1017
1990	1012
1991	1015
1992	1036
1993	1080
1994	1066
1995	1075
1996	1076
1997	1062
1998	1127
1999	1140
2000	1145
2001	1134
2002	1242
2003	1144
2004	1281
2005	1248
2006	1276
2007	1295
2008	1298
2009	1286
2010	1303
2011	1228
2012	1210
2013	1190
2014	1169
2015	1145
2016	1125
2017	1108
2018	1088
2019	1054
2020	1022
