year	numdeaths
1982	0
1983	0
1984	0
1985	0
1986	0
1987	0
1988	0
1989	0
1990	0
1991	0
1992	0
1993	0
1994	0
1995	0
1996	0
1997	63
1998	43
1999	57
2000	62
2001	85
2002	84
2003	84
2004	87
2005	93
2006	88
2007	93
2008	118
2009	110
2010	117
2011	110
2012	110
2013	109
2014	109
2015	109
2016	108
2017	108
2018	107
2019	105
2020	103
