year	numdeaths
1982	1152
1983	1199
1984	1185
1985	1211
1986	1158
1987	1189
1988	1147
1989	1099
1990	1205
1991	1182
1992	1178
1993	1221
1994	1202
1995	1274
1996	1186
1997	1203
1998	1232
1999	1305
2000	1265
2001	1190
2002	1214
2003	1223
2004	1276
2005	1236
2006	1274
2007	1220
2008	1305
2009	1288
2010	1314
2011	1226
2012	1225
2013	1219
2014	1216
2015	1210
2016	1205
2017	1199
2018	1188
2019	1179
2020	1161
