year	numdeaths
1982	3516
1983	3705
1984	3850
1985	4171
1986	4148
1987	4313
1988	4435
1989	4730
1990	4773
1991	5162
1992	5129
1993	5323
1994	5529
1995	5742
1996	6008
1997	6095
1998	6060
1999	6270
2000	6828
2001	6903
2002	6877
2003	6876
2004	7186
2005	7210
2006	7466
2007	7840
2008	7873
2009	7846
2010	8256
2011	7579
2012	7539
2013	7476
2014	7436
2015	7350
2016	7306
2017	7260
2018	7204
2019	7165
2020	7101
