year	numdeaths
1982	855
1983	880
1984	921
1985	918
1986	977
1987	993
1988	1005
1989	1024
1990	1050
1991	1094
1992	1158
1993	1110
1994	1159
1995	1169
1996	1191
1997	1188
1998	1180
1999	1239
2000	1310
2001	1336
2002	1445
2003	1369
2004	1372
2005	1444
2006	1396
2007	1482
2008	1533
2009	1602
2010	1682
