year	numdeaths
1982	89
1983	82
1984	114
1985	106
1986	105
1987	124
1988	130
1989	128
1990	113
1991	115
1992	126
1993	133
1994	160
1995	129
1996	166
1997	165
1998	147
1999	158
2000	154
2001	160
2002	175
2003	174
2004	173
2005	188
2006	184
2007	193
2008	193
2009	206
2010	210
2011	195
2012	195
2013	195
2014	194
2015	194
2016	193
2017	193
2018	191
2019	190
2020	187
