year	numdeaths
1982	106
1983	102
1984	115
1985	124
1986	116
1987	113
1988	125
1989	140
1990	153
1991	164
1992	180
1993	151
1994	184
1995	201
1996	245
1997	227
1998	264
1999	253
2000	276
2001	304
2002	289
2003	360
2004	375
2005	396
2006	390
2007	457
2008	522
2009	529
2010	522
2011	493
2012	493
2013	491
2014	490
2015	487
2016	485
2017	483
2018	479
2019	475
2020	468
